,Date,jci_vavs_air_flow_cfm,office_zone_temps_avg_F,out_temp_F,rtu_cooling_pid,rtu_power,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm
11009,2022-06-14 12:41:00,9319.0,72.5,88.6,100.0,72937.33333333333,0.9463333333333334,59.6,4520.0
11010,2022-06-14 12:42:00,9274.0,72.5,88.6,100.0,72993.66666666667,0.947,59.6,4517.0
11013,2022-06-14 12:42:00,9229.0,72.5,88.6,100.0,73050.0,0.9476666666666667,59.56666666666667,4514.0
11014,2022-06-14 12:42:00,9184.0,72.5,88.6,100.0,73029.66666666667,0.9483333333333333,59.53333333333333,4511.0
11015,2022-06-14 12:43:00,9217.0,72.5,88.6,100.0,73009.33333333333,0.949,59.5,4514.0
11016,2022-06-14 12:43:00,9250.0,72.5,88.56666666666666,100.0,72989.0,0.949,59.5,4517.0
11019,2022-06-14 12:43:00,9283.0,72.5,88.53333333333332,100.0,72997.33333333333,0.949,59.5,4520.0
11020,2022-06-14 12:44:00,9258.666666666666,72.5,88.5,100.0,73005.66666666667,0.949,59.5,4520.0
11023,2022-06-14 12:44:00,9234.333333333334,72.5,88.5,100.0,73014.0,0.9456666666666665,59.5,4520.0
11024,2022-06-14 12:44:00,9210.0,72.5,88.5,100.0,73200.66666666667,0.9423333333333334,59.5,4520.0
11025,2022-06-14 12:45:00,9216.666666666666,72.5,88.5,100.0,73387.33333333333,0.939,59.5,4524.333333333333
11028,2022-06-14 12:45:00,9223.333333333334,72.5,88.5,100.0,73574.0,0.9423333333333334,59.5,4528.666666666667
11029,2022-06-14 12:45:00,9230.0,72.5,88.5,100.0,73554.0,0.9456666666666665,59.5,4533.0
11030,2022-06-14 12:46:00,9196.0,72.5,88.5,100.0,73534.0,0.949,59.5,4533.0
11031,2022-06-14 12:46:00,9162.0,72.5,88.53333333333332,100.0,73514.0,0.949,59.5,4533.0
11033,2022-06-14 12:46:00,9128.0,72.5,88.56666666666666,100.0,73514.0,0.945,59.5,4533.0
11034,2022-06-14 12:46:00,9128.0,72.5,88.6,100.0,73519.33333333333,0.941,59.5,4533.0
11035,2022-06-14 12:47:00,9173.0,72.5,88.6,100.0,73524.66666666667,0.937,59.5,4540.666666666667
11038,2022-06-14 12:47:00,9218.0,72.5,88.6,100.0,73530.0,0.9383333333333334,59.53333333333334,4548.333333333333
11039,2022-06-14 12:47:00,9263.0,72.5,88.6,100.0,73468.33333333333,0.9396666666666667,59.56666666666667,4556.0
11040,2022-06-14 12:48:00,9232.666666666666,72.5,88.6,100.0,73406.66666666667,0.941,59.6,4560.0
11041,2022-06-14 12:48:00,9202.333333333334,72.5,88.56666666666666,100.0,73345.0,0.941,59.6,4564.0
11043,2022-06-14 12:48:00,9172.0,72.5,88.53333333333332,100.0,73345.0,0.9406666666666667,59.6,4568.0
11044,2022-06-14 12:48:00,9172.0,72.5,88.5,100.0,73441.66666666667,0.9403333333333332,59.6,4568.0
11045,2022-06-14 12:49:00,9204.666666666666,72.5,88.5,100.0,73538.33333333333,0.94,59.6,4576.0
11048,2022-06-14 12:49:00,9237.333333333334,72.5,88.5,100.0,73635.0,0.9413333333333332,59.6,4584.0
11049,2022-06-14 12:49:00,9270.0,72.5,88.5,100.0,73683.0,0.9426666666666667,59.6,4592.0
11050,2022-06-14 12:50:00,9283.333333333334,72.5,88.5,100.0,73731.0,0.944,59.6,4596.666666666667
11051,2022-06-14 12:50:00,9296.666666666666,72.5,88.53333333333332,100.0,73779.0,0.944,59.6,4601.333333333333
11053,2022-06-14 12:50:00,9310.0,72.5,88.56666666666666,100.0,73779.0,0.9453333333333332,59.63333333333333,4606.0
11054,2022-06-14 12:50:00,9310.0,72.5,88.6,100.0,73848.33333333333,0.9466666666666667,59.666666666666664,4606.0
11055,2022-06-14 12:51:00,9268.333333333334,72.5,88.6,100.0,73917.66666666667,0.948,59.7,4604.0
11058,2022-06-14 12:51:00,9226.666666666666,72.5,88.6,100.0,73987.0,0.9486666666666667,59.7,4602.0
11059,2022-06-14 12:51:00,9185.0,72.5,88.6,100.0,74034.66666666667,0.9493333333333333,59.7,4600.0
11060,2022-06-14 12:52:00,9219.0,72.5,88.6,100.0,74082.33333333333,0.95,59.7,4608.333333333333
11061,2022-06-14 12:52:00,9253.0,72.5,88.63333333333333,100.0,74130.0,0.95,59.7,4616.666666666667
11063,2022-06-14 12:52:00,9287.0,72.5,88.66666666666667,100.0,74130.0,0.9493333333333333,59.7,4625.0
11064,2022-06-14 12:52:00,9287.0,72.5,88.7,100.0,74106.66666666667,0.9486666666666665,59.7,4625.0
11065,2022-06-14 12:53:00,9268.666666666666,72.5,88.7,100.0,74083.33333333333,0.948,59.7,4630.0
11068,2022-06-14 12:53:00,9250.333333333334,72.5,88.7,100.0,74060.0,0.9500000000000001,59.7,4635.0
11069,2022-06-14 12:53:00,9232.0,72.5,88.7,100.0,73892.0,0.952,59.7,4640.0
11070,2022-06-14 12:54:00,9243.666666666666,72.5,88.7,100.0,73724.0,0.954,59.7,4644.0
11071,2022-06-14 12:54:00,9255.333333333334,72.5,88.73333333333333,100.0,73556.0,0.954,59.7,4648.0
11073,2022-06-14 12:54:00,9267.0,72.5,88.76666666666665,100.0,73556.0,0.953,59.73333333333333,4652.0
11074,2022-06-14 12:54:00,9267.0,72.5,88.8,100.0,73719.0,0.952,59.76666666666667,4652.0
11075,2022-06-14 12:55:00,9259.333333333334,72.5,88.8,100.0,73882.0,0.951,59.8,4655.0
11078,2022-06-14 12:55:00,9251.666666666666,72.5,88.8,100.0,74045.0,0.9526666666666666,59.8,4658.0
11079,2022-06-14 12:55:00,9244.0,72.5,88.8,100.0,74130.0,0.9543333333333331,59.8,4661.0
11080,2022-06-14 12:56:00,9292.333333333334,72.5,88.8,100.0,74215.0,0.956,59.8,4658.666666666667
11081,2022-06-14 12:56:00,9340.666666666666,72.5,88.83333333333333,100.0,74300.0,0.956,59.8,4656.333333333333
11083,2022-06-14 12:56:00,9389.0,72.5,88.86666666666666,100.0,74300.0,0.9540000000000001,59.833333333333336,4654.0
11084,2022-06-14 12:56:00,9389.0,72.5,88.9,100.0,74217.33333333333,0.952,59.86666666666667,4654.0
11085,2022-06-14 12:57:00,9397.333333333334,72.5,88.9,100.0,74134.66666666667,0.95,59.9,4663.333333333333
11086,2022-06-14 12:57:00,9405.666666666666,72.5,88.93333333333334,100.0,74052.0,0.95,59.9,4672.666666666667
11087,2022-06-14 12:57:00,9414.0,72.53333333333333,88.96666666666665,100.0,74052.0,0.95,59.9,4682.0
11088,2022-06-14 12:57:00,9414.0,72.56666666666666,89.0,100.0,74052.0,0.9466666666666667,59.9,4682.0
11089,2022-06-14 12:57:00,9414.0,72.6,89.0,100.0,74334.0,0.9433333333333334,59.9,4682.0
11090,2022-06-14 12:58:00,9456.0,72.6,89.0,100.0,74616.0,0.94,59.9,4689.333333333333
11091,2022-06-14 12:58:00,9498.0,72.6,89.03333333333332,100.0,74898.0,0.94,59.9,4696.666666666667
11093,2022-06-14 12:58:00,9540.0,72.6,89.06666666666666,100.0,74898.0,0.9433333333333334,59.9,4704.0
11094,2022-06-14 12:58:00,9540.0,72.6,89.1,100.0,74768.0,0.9466666666666667,59.9,4704.0
11095,2022-06-14 12:59:00,9510.0,72.6,89.1,100.0,74638.0,0.95,59.9,4707.666666666667
11098,2022-06-14 12:59:00,9480.0,72.6,89.1,100.0,74508.0,0.9466666666666667,59.9,4711.333333333333
11099,2022-06-14 12:59:00,9450.0,72.6,89.1,100.0,74697.0,0.9433333333333334,59.9,4715.0
11100,2022-06-14 13:00:00,9446.333333333334,72.6,89.1,100.0,74886.0,0.94,59.9,4720.333333333333
11101,2022-06-14 13:00:00,9442.666666666666,72.6,89.13333333333333,100.0,75075.0,0.94,59.9,4725.666666666667
11103,2022-06-14 13:00:00,9439.0,72.6,89.16666666666667,100.0,75075.0,0.943,59.93333333333334,4731.0
11104,2022-06-14 13:00:00,9439.0,72.6,89.2,100.0,75063.0,0.9460000000000001,59.96666666666666,4731.0
11105,2022-06-14 13:01:00,9495.0,72.6,89.2,100.0,75051.0,0.949,60.0,4735.333333333333
11106,2022-06-14 13:01:00,9551.0,72.6,89.23333333333333,100.0,75039.0,0.949,60.0,4739.666666666667
11108,2022-06-14 13:01:00,9607.0,72.6,89.26666666666667,100.0,75039.0,0.9476666666666667,60.0,4744.0
11109,2022-06-14 13:01:00,9607.0,72.6,89.3,100.0,75122.0,0.9463333333333334,60.0,4744.0
11110,2022-06-14 13:02:00,9557.0,72.6,89.3,100.0,75205.0,0.945,60.0,4744.0
11113,2022-06-14 13:02:00,9507.0,72.6,89.3,100.0,75288.0,0.944,60.0,4744.0
11114,2022-06-14 13:02:00,9457.0,72.6,89.3,100.0,75132.66666666667,0.943,60.0,4744.0
11115,2022-06-14 13:03:00,9480.666666666666,72.6,89.3,100.0,74977.33333333333,0.942,60.0,4746.666666666667
11116,2022-06-14 13:03:00,9504.333333333334,72.6,89.33333333333333,100.0,74822.0,0.942,60.0,4749.333333333333
11118,2022-06-14 13:03:00,9528.0,72.6,89.36666666666667,100.0,74822.0,0.9446666666666667,60.0,4752.0
11119,2022-06-14 13:03:00,9528.0,72.6,89.4,100.0,74925.33333333333,0.9473333333333332,60.0,4752.0
11120,2022-06-14 13:04:00,9482.0,72.6,89.4,100.0,75028.66666666667,0.95,60.0,4775.666666666667
11121,2022-06-14 13:04:00,9436.0,72.6,89.43333333333332,100.0,75132.0,0.95,60.0,4799.333333333333
11123,2022-06-14 13:04:00,9390.0,72.6,89.46666666666665,100.0,75132.0,0.9493333333333333,60.0,4823.0
11124,2022-06-14 13:04:00,9390.0,72.6,89.5,100.0,75203.66666666667,0.9486666666666665,60.0,4823.0
11125,2022-06-14 13:05:00,9423.666666666666,72.6,89.5,100.0,75275.33333333333,0.948,60.0,4830.0
11126,2022-06-14 13:05:00,9457.333333333334,72.6,89.53333333333332,100.0,75347.0,0.948,60.0,4837.0
11128,2022-06-14 13:05:00,9491.0,72.6,89.56666666666665,100.0,75347.0,0.948,60.03333333333333,4844.0
11129,2022-06-14 13:05:00,9491.0,72.6,89.6,100.0,75361.33333333333,0.948,60.06666666666666,4844.0
11130,2022-06-14 13:06:00,9513.666666666666,72.6,89.6,100.0,75375.66666666667,0.948,60.1,4857.333333333333
11133,2022-06-14 13:06:00,9536.333333333334,72.6,89.6,100.0,75390.0,0.9476666666666667,60.1,4870.666666666667
11134,2022-06-14 13:06:00,9559.0,72.6,89.6,100.0,75380.0,0.9473333333333334,60.1,4884.0
11135,2022-06-14 13:07:00,9521.333333333334,72.6,89.6,100.0,75370.0,0.947,60.1,4910.0
11138,2022-06-14 13:07:00,9483.666666666666,72.6,89.6,100.0,75360.0,0.9443333333333332,60.1,4936.0
11139,2022-06-14 13:07:00,9446.0,72.6,89.6,100.0,75381.66666666667,0.9416666666666665,60.1,4962.0
11140,2022-06-14 13:08:00,9451.666666666666,72.6,89.6,100.0,75403.33333333333,0.939,60.1,4966.333333333333
11141,2022-06-14 13:08:00,9457.333333333334,72.6,89.63333333333333,100.0,75425.0,0.939,60.1,4970.666666666667
11143,2022-06-14 13:08:00,9463.0,72.6,89.66666666666667,100.0,75425.0,0.9380000000000001,60.1,4975.0
11144,2022-06-14 13:08:00,9463.0,72.6,89.7,100.0,75472.0,0.9369999999999999,60.1,4975.0
11145,2022-06-14 13:09:00,9460.0,72.6,89.7,100.0,75519.0,0.936,60.1,4978.0
11148,2022-06-14 13:09:00,9457.0,72.6,89.7,100.0,75566.0,0.9376666666666668,60.13333333333333,4981.0
11149,2022-06-14 13:09:00,9454.0,72.6,89.7,100.0,75768.66666666667,0.9393333333333334,60.166666666666664,4984.0
11150,2022-06-14 13:10:00,9515.666666666666,72.6,89.7,100.0,75971.33333333333,0.941,60.2,4983.0
11151,2022-06-14 13:10:00,9577.333333333334,72.6,89.73333333333333,100.0,76174.0,0.941,60.2,4982.0
11153,2022-06-14 13:10:00,9639.0,72.6,89.76666666666667,100.0,76174.0,0.9433333333333334,60.2,4981.0
11154,2022-06-14 13:10:00,9639.0,72.6,89.8,100.0,76091.33333333333,0.9456666666666665,60.2,4981.0
11155,2022-06-14 13:11:00,9584.666666666666,72.6,89.8,100.0,76008.66666666667,0.948,60.2,4981.333333333333
11156,2022-06-14 13:11:00,9530.333333333334,72.6,89.83333333333333,100.0,75926.0,0.948,60.2,4981.666666666667
11158,2022-06-14 13:11:00,9476.0,72.6,89.86666666666666,100.0,75926.0,0.9483333333333333,60.2,4982.0
11159,2022-06-14 13:11:00,9476.0,72.6,89.9,100.0,75846.0,0.9486666666666667,60.2,4982.0
11160,2022-06-14 13:12:00,9494.0,72.6,89.9,100.0,75766.0,0.949,60.2,4986.333333333333
11163,2022-06-14 13:12:00,9512.0,72.6,89.9,100.0,75686.0,0.9499999999999998,60.2,4990.666666666667
11164,2022-06-14 13:12:00,9530.0,72.6,89.9,100.0,75760.0,0.951,60.2,4995.0
11165,2022-06-14 13:13:00,9537.0,72.6,89.9,100.0,75834.0,0.952,60.2,4990.666666666667
11166,2022-06-14 13:13:00,9544.0,72.6,89.93333333333334,100.0,75908.0,0.952,60.2,4986.333333333333
11168,2022-06-14 13:13:00,9551.0,72.6,89.96666666666665,100.0,75908.0,0.9523333333333333,60.2,4982.0
11169,2022-06-14 13:13:00,9551.0,72.6,90.0,100.0,75964.33333333333,0.9526666666666666,60.2,4982.0
11170,2022-06-14 13:14:00,9520.666666666666,72.6,90.0,100.0,76020.66666666667,0.953,60.2,4985.333333333333
11171,2022-06-14 13:14:00,9490.333333333334,72.6,90.03333333333332,100.0,76077.0,0.953,60.2,4988.666666666667
11173,2022-06-14 13:14:00,9460.0,72.6,90.06666666666666,100.0,76077.0,0.952,60.2,4992.0
11174,2022-06-14 13:14:00,9460.0,72.6,90.1,100.0,75910.33333333333,0.951,60.2,4992.0
11175,2022-06-14 13:15:00,9489.333333333334,72.6,90.1,100.0,75743.66666666667,0.95,60.2,4997.0
11178,2022-06-14 13:15:00,9518.666666666666,72.6,90.1,100.0,75577.0,0.9536666666666666,60.2,5002.0
11179,2022-06-14 13:15:00,9548.0,72.6,90.1,100.0,75572.33333333333,0.9573333333333333,60.2,5007.0
11180,2022-06-14 13:16:00,9541.666666666666,72.6,90.1,100.0,75567.66666666667,0.961,60.2,5002.0
11183,2022-06-14 13:16:00,9535.333333333334,72.6,90.1,100.0,75563.0,0.9583333333333334,60.2,4997.0
11184,2022-06-14 13:16:00,9529.0,72.6,90.1,100.0,75582.66666666667,0.9556666666666667,60.2,4992.0
11185,2022-06-14 13:17:00,9538.666666666666,72.6,90.1,100.0,75602.33333333333,0.953,60.2,4992.666666666667
11188,2022-06-14 13:17:00,9548.333333333334,72.6,90.1,100.0,75622.0,0.9566666666666667,60.2,4993.333333333333
11189,2022-06-14 13:17:00,9558.0,72.6,90.1,100.0,75722.66666666667,0.9603333333333334,60.2,4994.0
11190,2022-06-14 13:18:00,9526.666666666666,72.6,90.1,100.0,75823.33333333333,0.964,60.2,4990.666666666667
11193,2022-06-14 13:18:00,9495.333333333334,72.6,90.1,100.0,75924.0,0.9593333333333334,60.23333333333333,4987.333333333333
11194,2022-06-14 13:18:00,9464.0,72.6,90.1,100.0,75871.0,0.9546666666666667,60.26666666666667,4984.0
11195,2022-06-14 13:19:00,9480.666666666666,72.6,90.1,100.0,75818.0,0.95,60.3,4986.333333333333
11198,2022-06-14 13:19:00,9497.333333333334,72.6,90.1,100.0,75765.0,0.9536666666666666,60.3,4988.666666666667
11199,2022-06-14 13:19:00,9514.0,72.6,90.1,100.0,75862.33333333333,0.9573333333333333,60.3,4991.0
11200,2022-06-14 13:20:00,9505.666666666666,72.6,90.1,100.0,75959.66666666667,0.961,60.3,4989.333333333333
11203,2022-06-14 13:20:00,9497.333333333334,72.6,90.1,100.0,76057.0,0.959,60.3,4987.666666666667
11204,2022-06-14 13:20:00,9489.0,72.6,90.1,100.0,76042.66666666667,0.957,60.3,4986.0
11205,2022-06-14 13:21:00,9473.0,72.6,90.1,100.0,76028.33333333333,0.955,60.3,4986.0
11208,2022-06-14 13:21:00,9457.0,72.6,90.1,100.0,76014.0,0.9540000000000001,60.3,4986.0
11209,2022-06-14 13:21:00,9441.0,72.6,90.1,100.0,75968.0,0.953,60.3,4986.0
11210,2022-06-14 13:22:00,9414.666666666666,72.6,90.1,100.0,75922.0,0.952,60.3,4989.0
11211,2022-06-14 13:22:00,9388.333333333334,72.6,90.06666666666666,100.0,75876.0,0.952,60.3,4992.0
11213,2022-06-14 13:22:00,9362.0,72.6,90.03333333333332,100.0,75876.0,0.9503333333333334,60.3,4995.0
11214,2022-06-14 13:22:00,9362.0,72.6,90.0,100.0,75906.33333333333,0.9486666666666667,60.3,4995.0
11215,2022-06-14 13:23:00,9433.333333333334,72.6,90.0,100.0,75936.66666666667,0.947,60.3,5001.333333333333
11218,2022-06-14 13:23:00,9504.666666666666,72.6,90.0,100.0,75967.0,0.9483333333333333,60.3,5007.666666666667
11219,2022-06-14 13:23:00,9576.0,72.6,90.0,100.0,75915.66666666667,0.9496666666666665,60.3,5014.0
11220,2022-06-14 13:24:00,9554.0,72.6,90.0,100.0,75864.33333333333,0.951,60.3,5007.666666666667
11221,2022-06-14 13:24:00,9532.0,72.6,89.96666666666665,100.0,75813.0,0.951,60.3,5001.333333333333
11224,2022-06-14 13:24:00,9510.0,72.6,89.93333333333334,100.0,75808.33333333333,0.951,60.3,4995.0
11225,2022-06-14 13:25:00,9502.666666666666,72.6,89.9,100.0,75803.66666666667,0.951,60.3,4998.0
11228,2022-06-14 13:25:00,9495.333333333334,72.6,89.9,100.0,75799.0,0.951,60.333333333333336,5001.0
11229,2022-06-14 13:25:00,9488.0,72.6,89.9,100.0,75908.33333333333,0.951,60.36666666666667,5004.0
11230,2022-06-14 13:26:00,9536.666666666666,72.6,89.9,100.0,76017.66666666667,0.951,60.4,5008.666666666667
11231,2022-06-14 13:26:00,9585.333333333334,72.6,89.86666666666667,100.0,76127.0,0.951,60.4,5013.333333333333
11233,2022-06-14 13:26:00,9634.0,72.6,89.83333333333333,100.0,76127.0,0.9536666666666666,60.4,5018.0
11234,2022-06-14 13:26:00,9634.0,72.6,89.8,100.0,76140.66666666667,0.9563333333333333,60.4,5018.0
11235,2022-06-14 13:27:00,9633.333333333334,72.6,89.8,100.0,76154.33333333333,0.959,60.4,5019.666666666667
11236,2022-06-14 13:27:00,9632.666666666666,72.6,89.76666666666665,100.0,76168.0,0.959,60.4,5021.333333333333
11238,2022-06-14 13:27:00,9632.0,72.6,89.73333333333333,100.0,76168.0,0.9583333333333334,60.4,5023.0
11239,2022-06-14 13:27:00,9632.0,72.6,89.7,100.0,76222.33333333333,0.9576666666666666,60.4,5023.0
11240,2022-06-14 13:28:00,9612.333333333334,72.6,89.7,100.0,76276.66666666667,0.957,60.4,5026.666666666667
11243,2022-06-14 13:28:00,9592.666666666666,72.6,89.7,100.0,76331.0,0.9563333333333333,60.4,5030.333333333333
11244,2022-06-14 13:28:00,9573.0,72.6,89.7,100.0,76317.33333333333,0.9556666666666667,60.4,5034.0
11245,2022-06-14 13:29:00,9553.333333333334,72.6,89.7,100.0,76303.66666666667,0.955,60.4,5034.666666666667
11246,2022-06-14 13:29:00,9533.666666666666,72.6,89.66666666666667,100.0,76290.0,0.955,60.4,5035.333333333333
11248,2022-06-14 13:29:00,9514.0,72.6,89.63333333333333,100.0,76290.0,0.9573333333333333,60.4,5036.0
11249,2022-06-14 13:29:00,9514.0,72.6,89.6,100.0,76330.0,0.9596666666666666,60.4,5036.0
11250,2022-06-14 13:30:00,9518.333333333334,72.6,89.6,100.0,76370.0,0.962,60.4,5030.666666666667
11253,2022-06-14 13:30:00,9522.666666666666,72.6,89.6,100.0,76410.0,0.959,60.4,5025.333333333333
11254,2022-06-14 13:30:00,9527.0,72.6,89.6,100.0,76397.33333333333,0.956,60.4,5020.0
11255,2022-06-14 13:31:00,9540.666666666666,72.6,89.6,100.0,76384.66666666667,0.953,60.4,5024.333333333333
11256,2022-06-14 13:31:00,9554.333333333334,72.6,89.56666666666665,100.0,76372.0,0.953,60.4,5028.666666666667
11258,2022-06-14 13:31:00,9568.0,72.6,89.53333333333335,100.0,76372.0,0.952,60.4,5033.0
11259,2022-06-14 13:31:00,9568.0,72.6,89.5,100.0,76376.66666666667,0.951,60.4,5033.0
11260,2022-06-14 13:32:00,9532.666666666666,72.6,89.5,100.0,76381.33333333333,0.95,60.4,5035.333333333333
11263,2022-06-14 13:32:00,9497.333333333334,72.6,89.5,100.0,76386.0,0.953,60.4,5037.666666666667
11264,2022-06-14 13:32:00,9462.0,72.6,89.5,100.0,76426.66666666667,0.956,60.4,5040.0
11265,2022-06-14 13:33:00,9491.333333333334,72.6,89.5,100.0,76467.33333333333,0.959,60.4,5041.666666666667
11266,2022-06-14 13:33:00,9520.666666666666,72.6,89.53333333333332,100.0,76508.0,0.959,60.4,5043.333333333333
11268,2022-06-14 13:33:00,9550.0,72.6,89.56666666666665,100.0,76508.0,0.9583333333333334,60.4,5045.0
11269,2022-06-14 13:33:00,9550.0,72.6,89.6,100.0,76395.33333333333,0.9576666666666666,60.4,5045.0
11270,2022-06-14 13:34:00,9542.0,72.6,89.6,100.0,76282.66666666667,0.957,60.4,5041.0
11273,2022-06-14 13:34:00,9534.0,72.6,89.6,100.0,76170.0,0.9580000000000001,60.4,5037.0
11274,2022-06-14 13:34:00,9526.0,72.6,89.6,100.0,76482.0,0.959,60.4,5033.0
11275,2022-06-14 13:35:00,9500.0,72.6,89.6,100.0,76794.0,0.96,60.4,5039.0
11278,2022-06-14 13:35:00,9474.0,72.6,89.6,100.0,77106.0,0.9596666666666667,60.4,5045.0
11279,2022-06-14 13:35:00,9448.0,72.6,89.6,100.0,76871.0,0.9593333333333334,60.4,5051.0
11280,2022-06-14 13:36:00,9454.0,72.6,89.6,100.0,76636.0,0.959,60.4,5044.0
11283,2022-06-14 13:36:00,9460.0,72.6,89.6,100.0,76401.0,0.956,60.4,5037.0
11284,2022-06-14 13:36:00,9466.0,72.6,89.6,100.0,76445.33333333333,0.953,60.4,5030.0
11285,2022-06-14 13:37:00,9507.0,72.6,89.6,100.0,76489.66666666667,0.95,60.4,5035.0
11286,2022-06-14 13:37:00,9548.0,72.6,89.63333333333333,100.0,76534.0,0.95,60.4,5040.0
11288,2022-06-14 13:37:00,9589.0,72.6,89.66666666666667,100.0,76534.0,0.9553333333333333,60.4,5045.0
11289,2022-06-14 13:37:00,9589.0,72.6,89.7,100.0,76532.66666666667,0.9606666666666666,60.4,5045.0
11290,2022-06-14 13:38:00,9583.666666666666,72.6,89.7,100.0,76531.33333333333,0.966,60.4,5037.666666666667
11293,2022-06-14 13:38:00,9578.333333333334,72.6,89.7,100.0,76530.0,0.9646666666666667,60.4,5030.333333333333
11294,2022-06-14 13:38:00,9573.0,72.6,89.7,100.0,76597.33333333333,0.9633333333333333,60.4,5023.0
11295,2022-06-14 13:39:00,9525.666666666666,72.6,89.7,100.0,76664.66666666667,0.962,60.4,5026.666666666667
11298,2022-06-14 13:39:00,9478.333333333334,72.6,89.7,100.0,76732.0,0.9616666666666666,60.4,5030.333333333333
11299,2022-06-14 13:39:00,9431.0,72.6,89.7,100.0,76764.33333333333,0.9613333333333333,60.4,5034.0
11300,2022-06-14 13:40:00,9434.333333333334,72.6,89.7,100.0,76796.66666666667,0.961,60.4,5037.333333333333
11303,2022-06-14 13:40:00,9437.666666666666,72.6,89.7,100.0,76829.0,0.959,60.4,5040.666666666667
11304,2022-06-14 13:40:00,9441.0,72.6,89.7,100.0,76780.66666666667,0.957,60.4,5044.0
11305,2022-06-14 13:41:00,9508.333333333334,72.6,89.7,100.0,76732.33333333333,0.955,60.4,5041.666666666667
11308,2022-06-14 13:41:00,9575.666666666666,72.6,89.7,100.0,76684.0,0.9563333333333333,60.4,5039.333333333333
11309,2022-06-14 13:41:00,9643.0,72.6,89.7,100.0,76576.33333333333,0.9576666666666666,60.4,5037.0
11310,2022-06-14 13:42:00,9619.333333333334,72.6,89.7,100.0,76468.66666666667,0.959,60.4,5032.666666666667
11313,2022-06-14 13:42:00,9595.666666666666,72.6,89.7,100.0,76361.0,0.955,60.4,5028.333333333333
11314,2022-06-14 13:42:00,9572.0,72.6,89.7,100.0,76450.0,0.951,60.4,5024.0
11315,2022-06-14 13:43:00,9576.333333333334,72.6,89.7,100.0,76539.0,0.947,60.4,5025.666666666667
11316,2022-06-14 13:43:00,9580.666666666666,72.6,89.73333333333333,100.0,76628.0,0.947,60.4,5027.333333333333
11318,2022-06-14 13:43:00,9585.0,72.6,89.76666666666667,100.0,76628.0,0.9483333333333333,60.43333333333334,5029.0
11319,2022-06-14 13:43:00,9585.0,72.6,89.8,100.0,76772.0,0.9496666666666665,60.46666666666666,5029.0
11320,2022-06-14 13:44:00,9595.666666666666,72.6,89.8,100.0,76916.0,0.951,60.5,5025.0
11323,2022-06-14 13:44:00,9606.333333333334,72.6,89.8,100.0,77060.0,0.9483333333333333,60.5,5021.0
11324,2022-06-14 13:44:00,9617.0,72.6,89.8,100.0,76996.66666666667,0.9456666666666665,60.5,5017.0
11325,2022-06-14 13:45:00,9611.666666666666,72.6,89.8,100.0,76933.33333333333,0.943,60.5,5022.666666666667
11328,2022-06-14 13:45:00,9606.333333333334,72.6,89.8,100.0,76870.0,0.9456666666666665,60.5,5028.333333333333
11329,2022-06-14 13:45:00,9601.0,72.6,89.8,100.0,77020.66666666667,0.9483333333333333,60.5,5034.0
11330,2022-06-14 13:46:00,9622.333333333334,72.6,89.8,100.0,77171.33333333333,0.951,60.5,5036.0
